"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","56055","Third footer consumer link navigates correctly","","2026-08-15","failed","2026-08-15","","","",""
"","0","Log in with credentials from Excel","","2026-08-15","skipped","2026-08-15","","","",""
"","89892","Sales and Marketing menu shows submenus","","2026-08-15","failed","2026-08-15","","","",""
"","61802","Training menu shows submenus","","2026-08-15","failed","2026-08-15","","","",""
"","20679","Tools and Services menu shows submenus","","2026-08-15","failed","2026-08-15","","","",""
"","23977","Orders menu shows submenus","","2026-08-15","failed","2026-08-15","","","",""
"","1","The pre-login page loads successfully","","2026-08-15","skipped","2026-08-15","","","",""
"","0","Login fails with invalid credentials","","2026-08-15","skipped","2026-08-15","","","",""
"","1","User can log out from the partner portal","","2026-08-15","skipped","2026-08-15","","","",""
"","24093","First footer heading navigates correctly","","2026-08-15","failed","2026-08-15","","","",""
